season,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS
2024-25,1610612740,NOP,0022400315,2024-12-02,NOP @ ATL,L,112,-12
2024-25,1610612748,MIA,0022400316,2024-12-02,MIA @ BOS,L,89,-19
2024-25,1610612737,ATL,0022400315,2024-12-02,ATL vs. NOP,W,124,12
2024-25,1610612751,BKN,0022400317,2024-12-02,BKN @ CHI,L,102,-26
2024-25,1610612765,DET,0022400052,2024-12-03,DET vs. MIL,L,107,-21
2024-25,1610612753,ORL,0022400053,2024-12-03,ORL @ NYK,L,106,-15
2024-25,1610612752,NYK,0022400053,2024-12-03,NYK vs. ORL,W,121,15
2024-25,1610612761,TOR,0022400054,2024-12-03,TOR vs. IND,W,122,11
2024-25,1610612766,CHA,0022400050,2024-12-03,CHA vs. PHI,L,104,-6
2024-25,1610612759,SAS,0022400057,2024-12-03,SAS @ PHX,L,93,-11
2024-25,1610612746,LAC,0022400060,2024-12-03,LAC vs. POR,W,127,22
2024-25,1610612745,HOU,0022400059,2024-12-03,HOU @ SAC,L,111,-9
2024-25,1610612756,PHX,0022400057,2024-12-03,PHX vs. SAS,W,104,11
2024-25,1610612764,WAS,0022400051,2024-12-03,WAS @ CLE,L,87,-31
2024-25,1610612763,MEM,0022400056,2024-12-03,MEM @ DAL,L,116,-5
2024-25,1610612744,GSW,0022400058,2024-12-03,GSW @ DEN,L,115,-4
2024-25,1610612743,DEN,0022400058,2024-12-03,DEN vs. GSW,W,119,4
2024-25,1610612758,SAC,0022400059,2024-12-03,SAC vs. HOU,W,120,9
2024-25,1610612757,POR,0022400060,2024-12-03,POR @ LAC,L,105,-22
2024-25,1610612762,UTA,0022400055,2024-12-03,UTA @ OKC,L,106,-27
2024-25,1610612754,IND,0022400054,2024-12-03,IND @ TOR,L,111,-11
2024-25,1610612760,OKC,0022400055,2024-12-03,OKC vs. UTA,W,133,27
2024-25,1610612742,DAL,0022400056,2024-12-03,DAL vs. MEM,W,121,5
2024-25,1610612739,CLE,0022400051,2024-12-03,CLE vs. WAS,W,118,31
2024-25,1610612749,MIL,0022400052,2024-12-03,MIL @ DET,W,128,21
2024-25,1610612755,PHI,0022400050,2024-12-03,PHI @ CHA,W,110,6
2024-25,1610612748,MIA,0022400321,2024-12-04,MIA vs. LAL,W,134,41
2024-25,1610612747,LAL,0022400321,2024-12-04,LAL @ MIA,L,93,-41
2024-25,1610612737,ATL,0022400323,2024-12-04,ATL @ MIL,W,119,15
2024-25,1610612746,LAC,0022400324,2024-12-04,LAC vs. MIN,L,80,-28
2024-25,1610612754,IND,0022400320,2024-12-04,IND @ BKN,L,90,-9
2024-25,1610612755,PHI,0022400322,2024-12-04,PHI vs. ORL,L,102,-4
2024-25,1610612751,BKN,0022400320,2024-12-04,BKN vs. IND,W,99,9
2024-25,1610612753,ORL,0022400322,2024-12-04,ORL @ PHI,W,106,4
2024-25,1610612749,MIL,0022400323,2024-12-04,MIL vs. ATL,L,104,-15
2024-25,1610612765,DET,0022400319,2024-12-04,DET @ BOS,L,120,-10
2024-25,1610612750,MIN,0022400324,2024-12-04,MIN @ LAC,W,108,28
2024-25,1610612738,BOS,0022400319,2024-12-04,BOS vs. DET,W,130,10
2024-25,1610612766,CHA,0022400327,2024-12-05,CHA @ NYK,L,101,-24
2024-25,1610612740,NOP,0022400330,2024-12-05,NOP vs. PHX,W,126,2
2024-25,1610612763,MEM,0022400329,2024-12-05,MEM vs. SAC,W,115,5
2024-25,1610612741,CHI,0022400331,2024-12-05,CHI @ SAS,W,139,15
2024-25,1610612743,DEN,0022400325,2024-12-05,DEN @ CLE,L,114,-12
2024-25,1610612756,PHX,0022400330,2024-12-05,PHX @ NOP,L,124,-2
2024-25,1610612759,SAS,0022400331,2024-12-05,SAS vs. CHI,L,124,-15
2024-25,1610612764,WAS,0022400326,2024-12-05,WAS vs. DAL,L,101,-36
2024-25,1610612739,CLE,0022400325,2024-12-05,CLE vs. DEN,W,126,12
2024-25,1610612745,HOU,0022400332,2024-12-05,HOU @ GSW,L,93,-6
2024-25,1610612744,GSW,0022400332,2024-12-05,GSW vs. HOU,W,99,6
2024-25,1610612761,TOR,0022400328,2024-12-05,TOR vs. OKC,L,92,-37
2024-25,1610612760,OKC,0022400328,2024-12-05,OKC @ TOR,W,129,37
2024-25,1610612758,SAC,0022400329,2024-12-05,SAC @ MEM,L,110,-5
2024-25,1610612742,DAL,0022400326,2024-12-05,DAL @ WAS,W,137,36
2024-25,1610612752,NYK,0022400327,2024-12-05,NYK vs. CHA,W,125,24
2024-25,1610612737,ATL,0022400334,2024-12-06,ATL vs. LAL,W,134,2
2024-25,1610612738,BOS,0022400335,2024-12-06,BOS vs. MIL,W,111,6
2024-25,1610612744,GSW,0022400338,2024-12-06,GSW vs. MIN,L,90,-17
2024-25,1610612755,PHI,0022400333,2024-12-06,PHI vs. ORL,W,102,8
2024-25,1610612741,CHI,0022400336,2024-12-06,CHI vs. IND,L,123,-9
2024-25,1610612753,ORL,0022400333,2024-12-06,ORL @ PHI,L,94,-8
2024-25,1610612762,UTA,0022400339,2024-12-06,UTA @ POR,W,141,42
2024-25,1610612759,SAS,0022400337,2024-12-06,SAS vs. SAC,L,113,-27
2024-25,1610612758,SAC,0022400337,2024-12-06,SAC @ SAS,W,140,27
2024-25,1610612747,LAL,0022400334,2024-12-06,LAL @ ATL,L,132,-2
2024-25,1610612749,MIL,0022400335,2024-12-06,MIL @ BOS,L,105,-6
2024-25,1610612754,IND,0022400336,2024-12-06,IND @ CHI,W,132,9
2024-25,1610612750,MIN,0022400338,2024-12-06,MIN @ GSW,W,107,17
2024-25,1610612757,POR,0022400339,2024-12-06,POR vs. UTA,L,99,-42
2024-25,1610612756,PHX,0022400346,2024-12-07,PHX @ MIA,L,111,-10
2024-25,1610612765,DET,0022400343,2024-12-07,DET @ NYK,W,120,9
2024-25,1610612748,MIA,0022400346,2024-12-07,MIA vs. PHX,W,121,10
2024-25,1610612763,MEM,0022400345,2024-12-07,MEM @ BOS,W,127,6
2024-25,1610612766,CHA,0022400340,2024-12-07,CHA vs. CLE,L,102,-14
2024-25,1610612760,OKC,0022400342,2024-12-07,OKC @ NOP,W,119,10
2024-25,1610612761,TOR,0022400344,2024-12-07,TOR vs. DAL,L,118,-7
2024-25,1610612764,WAS,0022400341,2024-12-07,WAS vs. DEN,W,122,9
2024-25,1610612740,NOP,0022400342,2024-12-07,NOP vs. OKC,L,109,-10
2024-25,1610612742,DAL,0022400344,2024-12-07,DAL @ TOR,W,125,7
2024-25,1610612738,BOS,0022400345,2024-12-07,BOS vs. MEM,L,121,-6
2024-25,1610612743,DEN,0022400341,2024-12-07,DEN @ WAS,L,113,-9
2024-25,1610612752,NYK,0022400343,2024-12-07,NYK vs. DET,L,111,-9
2024-25,1610612739,CLE,0022400340,2024-12-07,CLE @ CHA,W,116,14
2024-25,1610612757,POR,0022400358,2024-12-08,POR @ LAL,L,98,-9
2024-25,1610612739,CLE,0022400351,2024-12-08,CLE @ MIA,L,113,-9
2024-25,1610612751,BKN,0022400348,2024-12-08,BKN vs. MIL,L,113,-5
2024-25,1610612744,GSW,0022400355,2024-12-08,GSW vs. MIN,W,114,8
2024-25,1610612749,MIL,0022400348,2024-12-08,MIL @ BKN,W,118,5
2024-25,1610612756,PHX,0022400352,2024-12-08,PHX @ ORL,L,110,-5
2024-25,1610612766,CHA,0022400349,2024-12-08,CHA @ IND,W,113,4
2024-25,1610612741,CHI,0022400347,2024-12-08,CHI vs. PHI,L,100,-8
2024-25,1610612753,ORL,0022400352,2024-12-08,ORL vs. PHX,W,115,5
2024-25,1610612747,LAL,0022400358,2024-12-08,LAL vs. POR,W,107,9
2024-25,1610612762,UTA,0022400357,2024-12-08,UTA @ SAC,L,97,-44
2024-25,1610612740,NOP,0022400354,2024-12-08,NOP @ SAS,L,116,-5
2024-25,1610612743,DEN,0022400350,2024-12-08,DEN @ ATL,W,141,30
2024-25,1610612748,MIA,0022400351,2024-12-08,MIA vs. CLE,W,122,9
2024-25,1610612759,SAS,0022400354,2024-12-08,SAS vs. NOP,W,121,5
2024-25,1610612755,PHI,0022400347,2024-12-08,PHI @ CHI,W,108,8
2024-25,1610612737,ATL,0022400350,2024-12-08,ATL vs. DEN,L,111,-30
2024-25,1610612750,MIN,0022400355,2024-12-08,MIN @ GSW,L,106,-8
2024-25,1610612746,LAC,0022400356,2024-12-08,LAC vs. HOU,L,106,-11
2024-25,1610612745,HOU,0022400356,2024-12-08,HOU @ LAC,W,117,11
2024-25,1610612758,SAC,0022400357,2024-12-08,SAC vs. UTA,W,141,44
2024-25,1610612764,WAS,0022400353,2024-12-08,WAS vs. MEM,L,112,-28
2024-25,1610612763,MEM,0022400353,2024-12-08,MEM @ WAS,W,140,28
2024-25,1610612754,IND,0022400349,2024-12-08,IND vs. CHA,L,109,-4
2024-25,1610612761,TOR,0022400359,2024-12-09,TOR vs. NYK,L,108,-5
2024-25,1610612752,NYK,0022400359,2024-12-09,NYK @ TOR,W,113,5
2024-25,1610612753,ORL,0022401201,2024-12-10,ORL @ MIL,L,109,-5
2024-25,1610612749,MIL,0022401201,2024-12-10,MIL vs. ORL,W,114,5
2024-25,1610612760,OKC,0022401203,2024-12-10,OKC vs. DAL,W,118,14
2024-25,1610612742,DAL,0022401203,2024-12-10,DAL @ OKC,L,104,-14
2024-25,1610612737,ATL,0022401202,2024-12-11,ATL @ NYK,W,108,8
2024-25,1610612752,NYK,0022401202,2024-12-11,NYK vs. ATL,L,100,-8
2024-25,1610612745,HOU,0022401204,2024-12-11,HOU vs. GSW,W,91,1
2024-25,1610612744,GSW,0022401204,2024-12-11,GSW @ HOU,L,90,-1
2024-25,1610612761,TOR,0022401206,2024-12-12,TOR @ MIA,L,104,-10
2024-25,1610612740,NOP,0022401207,2024-12-12,NOP vs. SAC,L,109,-2
2024-25,1610612765,DET,0022401205,2024-12-12,DET @ BOS,L,99,-24
2024-25,1610612758,SAC,0022401207,2024-12-12,SAC @ NOP,W,111,2
2024-25,1610612748,MIA,0022401206,2024-12-12,MIA vs. TOR,W,114,10
2024-25,1610612738,BOS,0022401205,2024-12-12,BOS vs. DET,W,123,24
2024-25,1610612750,MIN,0022401210,2024-12-13,MIN vs. LAL,W,97,10
2024-25,1610612747,LAL,0022401210,2024-12-13,LAL @ MIN,L,87,-10
2024-25,1610612763,MEM,0022401211,2024-12-13,MEM vs. BKN,W,135,16
2024-25,1610612755,PHI,0022401209,2024-12-13,PHI vs. IND,L,107,-14
2024-25,1610612754,IND,0022401209,2024-12-13,IND @ PHI,W,121,14
2024-25,1610612762,UTA,0022401214,2024-12-13,UTA vs. PHX,L,126,-8
2024-25,1610612759,SAS,0022401215,2024-12-13,SAS @ POR,W,118,2
2024-25,1610612757,POR,0022401215,2024-12-13,POR vs. SAS,L,116,-2
2024-25,1610612764,WAS,0022401208,2024-12-13,WAS @ CLE,L,105,-10
2024-25,1610612766,CHA,0022401212,2024-12-13,CHA @ CHI,L,95,-14
2024-25,1610612746,LAC,0022401213,2024-12-13,LAC @ DEN,L,98,-22
2024-25,1610612743,DEN,0022401213,2024-12-13,DEN vs. LAC,W,120,22
2024-25,1610612756,PHX,0022401214,2024-12-13,PHX @ UTA,W,134,8
2024-25,1610612751,BKN,0022401211,2024-12-13,BKN @ MEM,L,119,-16
2024-25,1610612739,CLE,0022401208,2024-12-13,CLE vs. WAS,W,115,10
2024-25,1610612741,CHI,0022401212,2024-12-13,CHI vs. CHA,W,109,14
2024-25,1610612737,ATL,0022401229,2024-12-14,ATL @ MIL,L,102,-8
2024-25,1610612749,MIL,0022401229,2024-12-14,MIL @ ATL,W,110,8
2024-25,1610612760,OKC,0022401230,2024-12-14,OKC @ HOU,W,111,15
2024-25,1610612745,HOU,0022401230,2024-12-14,HOU @ OKC,L,96,-15
2024-25,1610612763,MEM,0022401220,2024-12-15,MEM @ LAL,L,110,-6
2024-25,1610612759,SAS,0022401218,2024-12-15,SAS vs. MIN,L,92,-14
2024-25,1610612753,ORL,0022401227,2024-12-15,ORL vs. NYK,L,91,-9
2024-25,1610612752,NYK,0022401227,2024-12-15,NYK @ ORL,W,100,9
2024-25,1610612740,NOP,0022401216,2024-12-15,NOP @ IND,L,104,-15
2024-25,1610612757,POR,0022401219,2024-12-15,POR @ PHX,L,109,-7
2024-25,1610612756,PHX,0022401219,2024-12-15,PHX vs. POR,W,116,7
2024-25,1610612750,MIN,0022401218,2024-12-15,MIN @ SAS,W,106,14
2024-25,1610612764,WAS,0022401217,2024-12-15,WAS vs. BOS,L,98,-14
2024-25,1610612754,IND,0022401216,2024-12-15,IND vs. NOP,W,119,15
2024-25,1610612744,GSW,0022401228,2024-12-15,GSW vs. DAL,L,133,-10
2024-25,1610612742,DAL,0022401228,2024-12-15,DAL @ GSW,W,143,10
2024-25,1610612747,LAL,0022401220,2024-12-15,LAL vs. MEM,W,116,6
2024-25,1610612738,BOS,0022401217,2024-12-15,BOS @ WAS,W,112,14
2024-25,1610612765,DET,0022401221,2024-12-16,DET vs. MIA,W,125,1
2024-25,1610612739,CLE,0022401224,2024-12-16,CLE @ BKN,W,130,29
2024-25,1610612766,CHA,0022401222,2024-12-16,CHA vs. PHI,L,108,-13
2024-25,1610612743,DEN,0022401225,2024-12-16,DEN @ SAC,W,130,1
2024-25,1610612751,BKN,0022401224,2024-12-16,BKN vs. CLE,L,101,-29
2024-25,1610612761,TOR,0022401223,2024-12-16,TOR vs. CHI,L,121,-1
2024-25,1610612758,SAC,0022401225,2024-12-16,SAC vs. DEN,L,129,-1
2024-25,1610612762,UTA,0022401226,2024-12-16,UTA @ LAC,L,107,-37
2024-25,1610612741,CHI,0022401223,2024-12-16,CHI @ TOR,W,122,1
2024-25,1610612746,LAC,0022401226,2024-12-16,LAC vs. UTA,W,144,37
2024-25,1610612748,MIA,0022401221,2024-12-16,MIA @ DET,L,124,-1
2024-25,1610612755,PHI,0022401222,2024-12-16,PHI @ CHA,W,121,13
2024-25,1610612758,SAC,0022400372,2024-12-19,SAC vs. LAL,L,100,-13
2024-25,1610612752,NYK,0022400367,2024-12-19,NYK @ MIN,W,133,26
2024-25,1610612761,TOR,0022400364,2024-12-19,TOR vs. BKN,L,94,-7
2024-25,1610612750,MIN,0022400367,2024-12-19,MIN vs. NYK,L,107,-26
2024-25,1610612760,OKC,0022400361,2024-12-19,OKC @ ORL,W,105,6
2024-25,1610612756,PHX,0022400369,2024-12-19,PHX vs. IND,L,111,-9
2024-25,1610612754,IND,0022400369,2024-12-19,IND @ PHX,W,120,9
2024-25,1610612743,DEN,0022400371,2024-12-19,DEN @ POR,L,124,-2
2024-25,1610612747,LAL,0022400372,2024-12-19,LAL @ SAC,W,113,13
2024-25,1610612737,ATL,0022400370,2024-12-19,ATL @ SAS,L,126,-7
2024-25,1610612759,SAS,0022400370,2024-12-19,SAS vs. ATL,W,133,7
2024-25,1610612741,CHI,0022400363,2024-12-19,CHI @ BOS,W,117,9
2024-25,1610612745,HOU,0022400365,2024-12-19,HOU vs. NOP,W,133,20
2024-25,1610612738,BOS,0022400363,2024-12-19,BOS vs. CHI,L,108,-9
2024-25,1610612746,LAC,0022400368,2024-12-19,LAC @ DAL,W,118,23
2024-25,1610612757,POR,0022400371,2024-12-19,POR vs. DEN,W,126,2
2024-25,1610612763,MEM,0022400366,2024-12-19,MEM vs. GSW,W,144,51
2024-25,1610612740,NOP,0022400365,2024-12-19,NOP @ HOU,L,113,-20
2024-25,1610612742,DAL,0022400368,2024-12-19,DAL vs. LAC,L,95,-23
2024-25,1610612753,ORL,0022400361,2024-12-19,ORL vs. OKC,L,99,-6
2024-25,1610612751,BKN,0022400364,2024-12-19,BKN @ TOR,W,101,7
2024-25,1610612765,DET,0022400360,2024-12-19,DET vs. UTA,L,119,-7
2024-25,1610612744,GSW,0022400366,2024-12-19,GSW @ MEM,L,93,-51
2024-25,1610612766,CHA,0022400362,2024-12-19,CHA @ WAS,L,114,-9
2024-25,1610612762,UTA,0022400360,2024-12-19,UTA @ DET,W,126,7
2024-25,1610612764,WAS,0022400362,2024-12-19,WAS vs. CHA,W,123,9
2024-25,1610612760,OKC,0022400375,2024-12-20,OKC @ MIA,W,104,7
2024-25,1610612739,CLE,0022400374,2024-12-20,CLE vs. MIL,W,124,23
2024-25,1610612766,CHA,0022400373,2024-12-20,CHA @ PHI,L,98,-10
2024-25,1610612749,MIL,0022400374,2024-12-20,MIL @ CLE,L,101,-23
2024-25,1610612748,MIA,0022400375,2024-12-20,MIA vs. OKC,L,97,-7
2024-25,1610612755,PHI,0022400373,2024-12-20,PHI vs. CHA,W,108,10
2024-25,1610612758,SAC,0022400376,2024-12-21,SAC vs. LAL,L,99,-4
2024-25,1610612753,ORL,0022400377,2024-12-21,ORL vs. MIA,W,121,7
2024-25,1610612764,WAS,0022400382,2024-12-21,WAS @ MIL,L,101,-11
2024-25,1610612744,GSW,0022400383,2024-12-21,GSW @ MIN,W,113,10
2024-25,1610612762,UTA,0022400379,2024-12-21,UTA @ BKN,W,105,11
2024-25,1610612740,NOP,0022400384,2024-12-21,NOP vs. NYK,L,93,-11
2024-25,1610612748,MIA,0022400377,2024-12-21,MIA @ ORL,L,114,-7
2024-25,1610612739,CLE,0022400380,2024-12-21,CLE vs. PHI,W,126,27
2024-25,1610612765,DET,0022400387,2024-12-21,DET @ PHX,W,133,8
2024-25,1610612759,SAS,0022400386,2024-12-21,SAS vs. POR,W,114,20
2024-25,1610612747,LAL,0022400376,2024-12-21,LAL @ SAC,W,103,4
2024-25,1610612757,POR,0022400386,2024-12-21,POR @ SAS,L,94,-20
2024-25,1610612763,MEM,0022400378,2024-12-21,MEM @ ATL,W,128,16
2024-25,1610612741,CHI,0022400381,2024-12-21,CHI vs. BOS,L,98,-25
2024-25,1610612755,PHI,0022400380,2024-12-21,PHI @ CLE,L,99,-27
2024-25,1610612752,NYK,0022400384,2024-12-21,NYK @ NOP,W,104,11
2024-25,1610612738,BOS,0022400381,2024-12-21,BOS @ CHI,W,123,25
2024-25,1610612746,LAC,0022400385,2024-12-21,LAC @ DAL,L,97,-16
2024-25,1610612750,MIN,0022400383,2024-12-21,MIN vs. GSW,L,103,-10
2024-25,1610612742,DAL,0022400385,2024-12-21,DAL vs. LAC,W,113,16
2024-25,1610612751,BKN,0022400379,2024-12-21,BKN vs. UTA,L,94,-11
2024-25,1610612737,ATL,0022400378,2024-12-21,ATL vs. MEM,L,112,-16
2024-25,1610612749,MIL,0022400382,2024-12-21,MIL vs. WAS,W,112,11
2024-25,1610612756,PHX,0022400387,2024-12-21,PHX vs. DET,L,125,-8
2024-25,1610612758,SAC,0022400389,2024-12-22,SAC vs. IND,L,95,-27
2024-25,1610612754,IND,0022400389,2024-12-22,IND @ SAC,W,122,27
2024-25,1610612743,DEN,0022400390,2024-12-22,DEN @ NOP,W,132,3
2024-25,1610612740,NOP,0022400390,2024-12-22,NOP vs. DEN,L,129,-3
2024-25,1610612761,TOR,0022400388,2024-12-22,TOR vs. HOU,L,110,-4
2024-25,1610612745,HOU,0022400388,2024-12-22,HOU @ TOR,W,114,4
2024-25,1610612765,DET,0022400404,2024-12-23,DET @ LAL,W,117,3
2024-25,1610612751,BKN,0022400396,2024-12-23,BKN @ MIA,L,95,-15
2024-25,1610612741,CHI,0022400398,2024-12-23,CHI vs. MIL,L,91,-21
2024-25,1610612737,ATL,0022400395,2024-12-23,ATL vs. MIN,W,117,13
2024-25,1610612748,MIA,0022400396,2024-12-23,MIA vs. BKN,W,110,15
2024-25,1610612761,TOR,0022400397,2024-12-23,TOR @ NYK,L,125,-14
2024-25,1610612738,BOS,0022400393,2024-12-23,BOS @ ORL,L,104,-4
2024-25,1610612744,GSW,0022400403,2024-12-23,GSW vs. IND,L,105,-6
2024-25,1610612759,SAS,0022400394,2024-12-23,SAS @ PHI,L,106,-5
2024-25,1610612743,DEN,0022400402,2024-12-23,DEN vs. PHX,W,117,27
2024-25,1610612742,DAL,0022400401,2024-12-23,DAL vs. POR,W,132,24
2024-25,1610612755,PHI,0022400394,2024-12-23,PHI vs. SAS,W,111,5
2024-25,1610612750,MIN,0022400395,2024-12-23,MIN @ ATL,L,104,-13
2024-25,1610612753,ORL,0022400393,2024-12-23,ORL vs. BOS,W,108,4
2024-25,1610612762,UTA,0022400392,2024-12-23,UTA @ CLE,L,113,-11
2024-25,1610612749,MIL,0022400398,2024-12-23,MIL @ CHI,W,112,21
2024-25,1610612757,POR,0022400401,2024-12-23,POR @ DAL,L,108,-24
2024-25,1610612756,PHX,0022400402,2024-12-23,PHX @ DEN,L,90,-27
2024-25,1610612754,IND,0022400403,2024-12-23,IND @ GSW,W,111,6
2024-25,1610612766,CHA,0022400391,2024-12-23,CHA vs. HOU,L,101,-13
2024-25,1610612763,MEM,0022400399,2024-12-23,MEM vs. LAC,L,110,-4
2024-25,1610612764,WAS,0022400400,2024-12-23,WAS @ OKC,L,105,-18
2024-25,1610612752,NYK,0022400397,2024-12-23,NYK vs. TOR,W,139,14
2024-25,1610612739,CLE,0022400392,2024-12-23,CLE vs. UTA,W,124,11
2024-25,1610612746,LAC,0022400399,2024-12-23,LAC @ MEM,W,114,4
2024-25,1610612760,OKC,0022400400,2024-12-23,OKC vs. WAS,W,123,18
2024-25,1610612747,LAL,0022400404,2024-12-23,LAL vs. DET,L,114,-3
2024-25,1610612745,HOU,0022400391,2024-12-23,HOU @ CHA,W,114,13
2024-25,1610612744,GSW,0022400408,2024-12-25,GSW vs. LAL,L,113,-2
2024-25,1610612742,DAL,0022400406,2024-12-25,DAL vs. MIN,L,99,-6
2024-25,1610612759,SAS,0022400405,2024-12-25,SAS @ NYK,L,114,-3
2024-25,1610612738,BOS,0022400407,2024-12-25,BOS vs. PHI,L,114,-4
2024-25,1610612743,DEN,0022400409,2024-12-25,DEN @ PHX,L,100,-10
2024-25,1610612752,NYK,0022400405,2024-12-25,NYK vs. SAS,W,117,3
2024-25,1610612755,PHI,0022400407,2024-12-25,PHI @ BOS,W,118,4
2024-25,1610612750,MIN,0022400406,2024-12-25,MIN @ DAL,W,105,6
2024-25,1610612756,PHX,0022400409,2024-12-25,PHX vs. DEN,W,110,10
2024-25,1610612747,LAL,0022400408,2024-12-25,LAL @ GSW,W,115,2
2024-25,1610612753,ORL,0022400411,2024-12-26,ORL vs. MIA,L,88,-1
2024-25,1610612751,BKN,0022400415,2024-12-26,BKN @ MIL,W,111,6
2024-25,1610612749,MIL,0022400415,2024-12-26,MIL vs. BKN,L,105,-6
2024-25,1610612748,MIA,0022400411,2024-12-26,MIA @ ORL,W,89,1
2024-25,1610612760,OKC,0022400410,2024-12-26,OKC @ IND,W,120,6
2024-25,1610612762,UTA,0022400417,2024-12-26,UTA @ POR,L,120,-2
2024-25,1610612765,DET,0022400418,2024-12-26,DET @ SAC,W,114,1
2024-25,1610612741,CHI,0022400413,2024-12-26,CHI @ ATL,L,133,-8
2024-25,1610612745,HOU,0022400416,2024-12-26,HOU @ NOP,W,128,17
2024-25,1610612737,ATL,0022400413,2024-12-26,ATL vs. CHI,W,141,8
2024-25,1610612740,NOP,0022400416,2024-12-26,NOP vs. HOU,L,111,-17
2024-25,1610612754,IND,0022400410,2024-12-26,IND vs. OKC,L,114,-6
2024-25,1610612763,MEM,0022400414,2024-12-26,MEM vs. TOR,W,155,29
2024-25,1610612757,POR,0022400417,2024-12-26,POR vs. UTA,W,122,2
2024-25,1610612761,TOR,0022400414,2024-12-26,TOR @ MEM,L,126,-29
2024-25,1610612766,CHA,0022400412,2024-12-26,CHA @ WAS,L,110,-3
2024-25,1610612758,SAC,0022400418,2024-12-26,SAC vs. DET,L,113,-1
2024-25,1610612764,WAS,0022400412,2024-12-26,WAS vs. CHA,W,113,3
2024-25,1610612745,HOU,0022400422,2024-12-27,HOU vs. MIN,L,112,-1
2024-25,1610612759,SAS,0022400421,2024-12-27,SAS @ BKN,W,96,9
2024-25,1610612753,ORL,0022400419,2024-12-27,ORL vs. NYK,L,85,-23
2024-25,1610612752,NYK,0022400419,2024-12-27,NYK @ ORL,W,108,23
2024-25,1610612738,BOS,0022400420,2024-12-27,BOS vs. IND,W,142,37
2024-25,1610612742,DAL,0022400425,2024-12-27,DAL @ PHX,W,98,9
2024-25,1610612751,BKN,0022400421,2024-12-27,BKN vs. SAS,L,87,-9
2024-25,1610612754,IND,0022400420,2024-12-27,IND @ BOS,L,105,-37
2024-25,1610612743,DEN,0022400424,2024-12-27,DEN vs. CLE,L,135,-14
2024-25,1610612763,MEM,0022400423,2024-12-27,MEM @ NOP,W,132,8
2024-25,1610612756,PHX,0022400425,2024-12-27,PHX vs. DAL,L,89,-9
2024-25,1610612739,CLE,0022400424,2024-12-27,CLE @ DEN,W,149,14
2024-25,1610612746,LAC,0022400426,2024-12-27,LAC vs. GSW,W,102,10
2024-25,1610612750,MIN,0022400422,2024-12-27,MIN @ HOU,W,113,1
2024-25,1610612744,GSW,0022400426,2024-12-27,GSW @ LAC,L,92,-10
2024-25,1610612740,NOP,0022400423,2024-12-27,NOP vs. MEM,L,124,-8
2024-25,1610612758,SAC,0022400435,2024-12-28,SAC @ LAL,L,122,-10
2024-25,1610612737,ATL,0022400427,2024-12-28,ATL vs. MIA,W,120,10
2024-25,1610612741,CHI,0022400430,2024-12-28,CHI vs. MIL,W,116,5
2024-25,1610612764,WAS,0022400429,2024-12-28,WAS vs. NYK,L,132,-4
2024-25,1610612762,UTA,0022400433,2024-12-28,UTA vs. PHI,L,111,-3
2024-25,1610612744,GSW,0022400431,2024-12-28,GSW vs. PHX,W,109,4
2024-25,1610612742,DAL,0022400434,2024-12-28,DAL @ POR,L,122,-4
2024-25,1610612747,LAL,0022400435,2024-12-28,LAL vs. SAC,W,132,10
2024-25,1610612748,MIA,0022400427,2024-12-28,MIA @ ATL,L,110,-10
2024-25,1610612749,MIL,0022400430,2024-12-28,MIL @ CHI,L,111,-5
2024-25,1610612757,POR,0022400434,2024-12-28,POR vs. DAL,W,126,4
2024-25,1610612765,DET,0022400432,2024-12-28,DET @ DEN,L,121,-13
2024-25,1610612756,PHX,0022400431,2024-12-28,PHX @ GSW,L,105,-4
2024-25,1610612766,CHA,0022400428,2024-12-28,CHA vs. OKC,L,94,-12
2024-25,1610612755,PHI,0022400433,2024-12-28,PHI @ UTA,W,114,3
2024-25,1610612752,NYK,0022400429,2024-12-28,NYK @ WAS,W,136,4
2024-25,1610612743,DEN,0022400432,2024-12-28,DEN vs. DET,W,134,13
2024-25,1610612760,OKC,0022400428,2024-12-28,OKC @ CHA,W,106,12
2024-25,1610612745,HOU,0022400439,2024-12-29,HOU vs. MIA,L,100,-4
2024-25,1610612759,SAS,0022400441,2024-12-29,SAS @ MIN,L,110,-2
2024-25,1610612753,ORL,0022400436,2024-12-29,ORL vs. BKN,W,102,1
2024-25,1610612751,BKN,0022400436,2024-12-29,BKN @ ORL,L,101,-1
2024-25,1610612738,BOS,0022400437,2024-12-29,BOS vs. IND,L,114,-9
2024-25,1610612750,MIN,0022400441,2024-12-29,MIN vs. SAS,W,112,2
2024-25,1610612761,TOR,0022400438,2024-12-29,TOR vs. ATL,L,107,-29
2024-25,1610612754,IND,0022400437,2024-12-29,IND @ BOS,W,123,9
2024-25,1610612748,MIA,0022400439,2024-12-29,MIA @ HOU,W,104,4
2024-25,1610612763,MEM,0022400440,2024-12-29,MEM @ OKC,L,106,-24
2024-25,1610612737,ATL,0022400438,2024-12-29,ATL @ TOR,W,136,29
2024-25,1610612760,OKC,0022400440,2024-12-29,OKC vs. MEM,W,130,24
2024-25,1610612764,WAS,0022400443,2024-12-30,WAS vs. NYK,L,106,-20
2024-25,1610612757,POR,0022400447,2024-12-30,POR vs. PHI,L,103,-22
